grade,date_str,differential,predicted,residual,api_gravity,sulfur_pct,vacuum_resid_pct,ccr_wt_pct,brent_price,region_simple,distance_band,is_landlocked
Statfjord,2019-09-01,-0.05,0.35701752427312483,-0.4070175242731248,38.4,0.27,13,1.6,62.83,NorthSea,short,0
Statfjord,2019-10-01,0.2,0.055456724288316606,0.1445432757116834,38.4,0.27,13,1.6,59.71,NorthSea,short,0
Statfjord,2019-11-01,1.3,-0.7417294578392167,2.041729457839217,38.4,0.27,13,1.6,63.21,NorthSea,short,0
Statfjord,2019-12-01,1.8,-0.4157582293316596,2.2157582293316596,38.4,0.27,13,1.6,67.31,NorthSea,short,0
Statfjord,2020-01-01,1.85,-0.14221072804395216,1.9922107280439523,38.4,0.27,13,1.6,63.65,NorthSea,short,0
Statfjord,2020-02-01,2.5,-0.3292525479672903,2.8292525479672905,38.4,0.27,13,1.6,55.66,NorthSea,short,0
Statfjord,2020-03-01,2.0,-2.028241694460455,4.028241694460455,38.4,0.27,13,1.6,32.01,NorthSea,short,0
Statfjord,2020-04-01,0.2,-3.3270637149321387,3.527063714932139,38.4,0.27,13,1.6,18.38,NorthSea,short,0
Statfjord,2020-06-01,-2.1,-1.9872710633109896,-0.11272893668901052,38.4,0.27,13,1.6,40.27,NorthSea,short,0
Statfjord,2020-07-01,-0.5,-1.833578708778567,1.333578708778567,38.4,0.27,13,1.6,43.24,NorthSea,short,0
Statfjord,2020-08-01,0.3,-1.6827120795881256,1.9827120795881257,38.4,0.27,13,1.6,44.74,NorthSea,short,0
Statfjord,2020-09-01,-0.1,-0.7373281689646523,0.6373281689646523,38.4,0.27,13,1.6,40.91,NorthSea,short,0
Statfjord,2020-10-01,-0.7,-0.961829923804257,0.26182992380425707,38.4,0.27,13,1.6,40.19,NorthSea,short,0
Statfjord,2020-11-01,-0.65,-0.7168267304964185,0.06682673049641852,38.4,0.27,13,1.6,42.69,NorthSea,short,0
Statfjord,2020-12-01,-0.75,-1.2761703651833307,0.5261703651833307,38.4,0.27,13,1.6,49.99,NorthSea,short,0
Statfjord,2021-01-01,-0.85,-0.28772242922196994,-0.5622775707780301,38.4,0.27,13,1.6,54.77,NorthSea,short,0
Statfjord,2021-02-01,-0.85,-1.6606905581948914,0.8106905581948914,38.4,0.27,13,1.6,62.28,NorthSea,short,0
Statfjord,2021-03-01,-0.6,-1.1715188397831595,0.5715188397831595,38.4,0.27,13,1.6,65.41,NorthSea,short,0
Statfjord,2021-04-01,-0.4,-0.5042362428555358,0.10423624285553579,38.4,0.27,13,1.6,64.81,NorthSea,short,0
Statfjord,2021-05-01,-1.7,-0.6058743362631571,-1.0941256637368428,38.4,0.27,13,1.6,68.53,NorthSea,short,0
Statfjord,2021-06-01,-1.3,1.2188523639132407,-2.5188523639132407,38.4,0.27,13,1.6,73.16,NorthSea,short,0
Statfjord,2021-07-01,-0.85,0.11714437313370812,-0.9671443731337082,38.4,0.27,13,1.6,75.17,NorthSea,short,0
Statfjord,2021-08-01,-0.35,0.4121308561051316,-0.7621308561051316,38.4,0.27,13,1.6,70.75,NorthSea,short,0
Statfjord,2021-09-01,-0.5,-0.12018561215474438,-0.3798143878452556,38.4,0.27,13,1.6,74.49,NorthSea,short,0
Statfjord,2021-10-01,-0.7,-0.7162185762313529,0.01621857623135292,38.4,0.27,13,1.6,83.54,NorthSea,short,0
Statfjord,2021-11-01,-0.65,-0.35729768723305483,-0.2927023127669452,38.4,0.27,13,1.6,81.05,NorthSea,short,0
Statfjord,2021-12-01,-0.25,-0.2961350968961424,0.046135096896142425,38.4,0.27,13,1.6,74.17,NorthSea,short,0
Statfjord,2022-01-01,0.1453389,0.043327896826583334,0.10201100317341666,38.4,0.27,13,1.6,86.51,NorthSea,short,0
Statfjord,2022-02-01,1.7,-0.51479666620338,2.2147966662033802,38.4,0.27,13,1.6,97.13,NorthSea,short,0
Statfjord,2022-03-01,2.35,-1.2674282118961142,3.6174282118961143,38.4,0.27,13,1.6,117.25,NorthSea,short,0
Statfjord,2022-04-01,2.85,2.7531702770100086,0.09682972298999148,38.4,0.27,13,1.6,104.58,NorthSea,short,0
Statfjord,2022-05-01,1.75,2.6791817633963104,-0.9291817633963104,38.4,0.27,13,1.6,113.34,NorthSea,short,0
Statfjord,2022-06-01,2.45,-0.8883374200952465,3.3383374200952467,38.4,0.27,13,1.6,122.71,NorthSea,short,0
Statfjord,2022-07-01,6.25,-2.025869897174359,8.27586989717436,38.4,0.27,13,1.6,111.93,NorthSea,short,0
Statfjord,2022-08-01,2.8,0.1795987698547945,2.6204012301452053,38.4,0.27,13,1.6,100.45,NorthSea,short,0
Statfjord,2022-09-01,-0.45,2.0340926703725133,-2.4840926703725135,38.4,0.27,13,1.6,89.76,NorthSea,short,0
Statfjord,2022-10-01,1.9,1.4909722777256853,0.4090277222743146,38.4,0.27,13,1.6,93.33,NorthSea,short,0
Statfjord,2022-11-01,3.7,-0.714147517394438,4.414147517394438,38.4,0.27,13,1.6,91.42,NorthSea,short,0
Statfjord,2022-12-01,2.8,0.33960141026430324,2.4603985897356964,38.4,0.27,13,1.6,80.92,NorthSea,short,0
Statfjord,2023-01-01,0.95,-1.584019161899552,2.5340191618995522,38.4,0.27,13,1.6,82.5,NorthSea,short,0
Statfjord,2023-02-01,1.05,-1.3340950961833953,2.3840950961833953,38.4,0.27,13,1.6,82.59,NorthSea,short,0
Statfjord,2023-03-01,1.85,0.38191490972090536,1.4680850902790947,38.4,0.27,13,1.6,78.43,NorthSea,short,0
Statfjord,2023-04-01,2.4,0.20204711871798609,2.197952881282014,38.4,0.27,13,1.6,84.64,NorthSea,short,0
Statfjord,2023-05-01,0.75,1.060956183444444,-0.3109561834444441,38.4,0.27,13,1.6,75.47,NorthSea,short,0
Statfjord,2023-06-01,-0.65,0.7102872568653545,-1.3602872568653546,38.4,0.27,13,1.6,74.84,NorthSea,short,0
Statfjord,2023-07-01,1.55,1.186727739401726,0.3632722605982741,38.4,0.27,13,1.6,80.11,NorthSea,short,0
Statfjord,2023-08-01,1.85,0.8863244958695208,0.9636755041304793,38.4,0.27,13,1.6,86.15,NorthSea,short,0
Statfjord,2023-09-01,2.6,1.3452867527027856,1.2547132472972145,38.4,0.27,13,1.6,93.72,NorthSea,short,0
Statfjord,2023-10-01,1.65,-0.31465131360386284,1.9646513136038628,38.4,0.27,13,1.6,90.6,NorthSea,short,0
Statfjord,2023-11-01,3.85,-0.3169453830686488,4.166945383068649,38.4,0.27,13,1.6,82.94,NorthSea,short,0
Statfjord,2023-12-01,2.7,-0.23507570493761193,2.935075704937612,38.4,0.27,13,1.6,77.63,NorthSea,short,0
Statfjord,2024-01-01,1.25,-1.5322403611432491,2.7822403611432494,38.4,0.27,13,1.6,80.12,NorthSea,short,0
Statfjord,2024-02-01,2.6,-1.2201985997419538,3.820198599741954,38.4,0.27,13,1.6,83.48,NorthSea,short,0
Statfjord,2024-03-01,1.7,-0.04822243268643067,1.7482224326864306,38.4,0.27,13,1.6,85.41,NorthSea,short,0
Statfjord,2024-04-01,-0.95,0.03281300455609637,-0.9828130045560963,38.4,0.27,13,1.6,89.94,NorthSea,short,0
Saharan Blend,2009-01-15,0.730000000000004,3.4471036084926037,-2.7171036084925997,45.5,0.09,8,0.6,43.44,NorthAfrica,short,0
Saharan Blend,2009-02-15,2.1300000000000026,2.2164882454122474,-0.08648824541224487,45.5,0.09,8,0.6,43.32,NorthAfrica,short,0
Saharan Blend,2009-03-15,4.68,4.230690143058453,0.44930985694154657,45.5,0.09,8,0.6,46.54,NorthAfrica,short,0
Saharan Blend,2009-04-15,5.640000000000001,3.8557398948824697,1.7842601051175309,45.5,0.09,8,0.6,50.18,NorthAfrica,short,0
Saharan Blend,2009-05-15,5.230000000000004,5.733639122683884,-0.5036391226838797,45.5,0.09,8,0.6,57.3,NorthAfrica,short,0
Saharan Blend,2009-06-15,-0.7900000000000063,4.776926341078089,-5.566926341078095,45.5,0.09,8,0.6,68.61,NorthAfrica,short,0
Saharan Blend,2009-07-15,2.4200000000000017,4.886054184670706,-2.4660541846707043,45.5,0.09,8,0.6,64.44,NorthAfrica,short,0
Saharan Blend,2009-08-15,-0.1400000000000005,4.056955131110647,-4.196955131110648,45.5,0.09,8,0.6,72.51,NorthAfrica,short,0
Saharan Blend,2009-09-15,3.089999999999989,6.014711109471403,-2.9247111094714136,45.5,0.09,8,0.6,67.65,NorthAfrica,short,0
Saharan Blend,2009-10-15,4.63000000000001,5.264570775731321,-0.6345707757313113,45.5,0.09,8,0.6,72.77,NorthAfrica,short,0
Saharan Blend,2009-11-15,1.6700000000000017,4.177094694698135,-2.507094694698133,45.5,0.09,8,0.6,76.66,NorthAfrica,short,0
Saharan Blend,2009-12-15,3.220000000000013,3.935384365218212,-0.715384365218199,45.5,0.09,8,0.6,74.46,NorthAfrica,short,0
Saharan Blend,2010-01-15,3.039999999999992,4.5236211433775075,-1.4836211433775155,45.5,0.09,8,0.6,76.17,NorthAfrica,short,0
Saharan Blend,2010-02-15,3.7900000000000063,6.191151724074637,-2.401151724074631,45.5,0.09,8,0.6,73.75,NorthAfrica,short,0
Saharan Blend,2010-03-15,4.659999999999997,6.120723989889994,-1.4607239898899973,45.5,0.09,8,0.6,78.83,NorthAfrica,short,0
Saharan Blend,2010-04-15,-3.039999999999992,3.5756260952739214,-6.615626095273914,45.5,0.09,8,0.6,84.82,NorthAfrica,short,0
Saharan Blend,2010-05-15,0.4099999999999966,3.4738309013668873,-3.0638309013668907,45.5,0.09,8,0.6,75.95,NorthAfrica,short,0
Saharan Blend,2010-06-15,2.6700000000000017,4.526776916729544,-1.856776916729542,45.5,0.09,8,0.6,74.76,NorthAfrica,short,0
Saharan Blend,2010-07-15,2.980000000000004,5.382762252366532,-2.4027622523665277,45.5,0.09,8,0.6,75.58,NorthAfrica,short,0
Saharan Blend,2010-08-15,1.2099999999999935,3.2004468179029626,-1.990446817902969,45.5,0.09,8,0.6,77.04,NorthAfrica,short,0
Saharan Blend,2010-09-15,4.280000000000001,2.2333748215298557,2.0466251784701455,45.5,0.09,8,0.6,77.84,NorthAfrica,short,0
Saharan Blend,2010-10-15,4.099999999999994,2.6454221643059905,1.4545778356940038,45.5,0.09,8,0.6,82.67,NorthAfrica,short,0
Saharan Blend,2010-11-15,4.810000000000002,2.831723194855421,1.9782768051445814,45.5,0.09,8,0.6,85.28,NorthAfrica,short,0
Saharan Blend,2010-12-15,4.299999999999997,2.3577811196670417,1.9422188803329554,45.5,0.09,8,0.6,91.45,NorthAfrica,short,0
Saharan Blend,2011-01-15,2.6000000000000085,2.7171686402038615,-0.11716864020385298,45.5,0.09,8,0.6,96.52,NorthAfrica,short,0
Saharan Blend,2011-05-15,3.6700000000000017,1.3997277525913443,2.2702722474086574,45.5,0.09,8,0.6,114.99,NorthAfrica,short,0
Saharan Blend,2011-07-15,0.9399999999999976,-0.058795216448542575,0.9987952164485402,45.5,0.09,8,0.6,116.97,NorthAfrica,short,0
Saharan Blend,2011-09-15,0.3900000000000005,-3.6631580734395577,4.053158073439558,45.5,0.09,8,0.6,112.83,NorthAfrica,short,0
Saharan Blend,2011-11-15,7.1000000000000085,1.778347655712941,5.321652344287068,45.5,0.09,8,0.6,110.77,NorthAfrica,short,0
Saharan Blend,2011-12-15,10.899999999999991,2.871371282856881,8.02862871714311,45.5,0.09,8,0.6,107.87,NorthAfrica,short,0
Saharan Blend,2012-02-15,6.8799999999999955,0.23111278304196592,6.6488872169580295,45.5,0.09,8,0.6,119.33,NorthAfrica,short,0
Saharan Blend,2012-03-15,1.519999999999996,-0.5212490491062391,2.041249049106235,45.5,0.09,8,0.6,125.45,NorthAfrica,short,0
Saharan Blend,2012-05-15,-3.140000000000001,0.6486319898500623,-3.7886319898500633,45.5,0.09,8,0.6,110.34,NorthAfrica,short,0
Saharan Blend,2012-07-15,3.0,1.426414691531794,1.573585308468206,45.5,0.09,8,0.6,102.62,NorthAfrica,short,0
Saharan Blend,2012-08-15,-0.5900000000000034,-0.6568755801311186,0.06687558013111516,45.5,0.09,8,0.6,113.36,NorthAfrica,short,0
Saharan Blend,2012-09-15,-1.5400000000000065,-0.15501656889765147,-1.384983431102355,45.5,0.09,8,0.6,112.86,NorthAfrica,short,0
Saharan Blend,2012-10-15,-3.6799999999999926,-2.1010881656980844,-1.5789118343019082,45.5,0.09,8,0.6,111.71,NorthAfrica,short,0
Saharan Blend,2016-10-15,2.489999999999995,1.184862156685389,1.305137843314606,45.5,0.09,8,0.6,49.52,NorthAfrica,short,0
Saharan Blend,2016-11-15,4.420000000000002,1.7549188849237796,2.665081115076222,45.5,0.09,8,0.6,44.73,NorthAfrica,short,0
Saharan Blend,2016-12-15,0.0599999999999951,1.234261296243648,-1.174261296243653,45.5,0.09,8,0.6,53.31,NorthAfrica,short,0
Saharan Blend,2017-05-15,2.980000000000004,2.8313384588443418,0.1486615411556622,45.5,0.09,8,0.6,50.33,NorthAfrica,short,0
Saharan Blend,2017-12-15,0.5099999999999909,0.930521476415729,-0.4205214764157381,45.5,0.09,8,0.6,64.37,NorthAfrica,short,0
Saharan Blend,2018-01-15,1.0499999999999972,-1.1489741191342198,2.198974119134217,45.5,0.09,8,0.6,69.08,NorthAfrica,short,0
Saharan Blend,2018-07-15,-0.2800000000000011,0.9136713534031966,-1.1936713534031977,45.5,0.09,8,0.6,74.25,NorthAfrica,short,0
Saharan Blend,2018-08-15,2.0,0.7954084024590162,1.2045915975409838,45.5,0.09,8,0.6,72.53,NorthAfrica,short,0
Saharan Blend,2022-10-15,7.239999999999995,2.1688011898793884,5.071198810120606,45.5,0.09,8,0.6,93.33,NorthAfrica,short,0
Troll,2012-04-01,3.450000047683716,2.1767524266965323,1.2732476209871835,28.3,0.31,23,4.2,119.75,NorthSea,short,0
Troll,2012-05-01,2.950000047683716,1.9985096524150894,0.9514903952686264,28.3,0.31,23,4.2,110.34,NorthSea,short,0
Troll,2012-06-01,3.450000047683716,4.044032494464696,-0.5940324467809805,28.3,0.31,23,4.2,95.16,NorthSea,short,0
Troll,2012-07-01,3.5999999046325684,2.5297981188870287,1.0702017857455397,28.3,0.31,23,4.2,102.62,NorthSea,short,0
Troll,2012-08-01,3.650000095367432,0.6408152380460024,3.0091848573214297,28.3,0.31,23,4.2,113.36,NorthSea,short,0
Troll,2012-09-01,3.3499999046325684,1.1654916703179259,2.1845082343146425,28.3,0.31,23,4.2,112.86,NorthSea,short,0
Troll,2013-01-01,4.300000190734863,-1.858277951646493,6.158278142381356,28.3,0.31,23,4.2,112.96,NorthSea,short,0
Troll,2013-02-01,4.0,-2.043351251418551,6.043351251418551,28.3,0.31,23,4.2,116.05,NorthSea,short,0
Troll,2013-03-01,3.75,0.6252594702910035,3.1247405297089967,28.3,0.31,23,4.2,108.47,NorthSea,short,0
Troll,2017-01-01,1.05,0.07978815603651679,0.9702118439634833,28.3,0.31,23,4.2,54.58,NorthSea,short,0
Troll,2017-02-01,0.75,1.6891991393487298,-0.9391991393487298,28.3,0.31,23,4.2,54.87,NorthSea,short,0
Troll,2017-03-01,1.2,1.6814861885269772,-0.4814861885269772,28.3,0.31,23,4.2,51.59,NorthSea,short,0
Troll,2017-07-01,0.8,3.598799116144555,-2.798799116144555,28.3,0.31,23,4.2,48.48,NorthSea,short,0
Troll,2017-08-01,1.0,2.914975161016427,-1.914975161016427,28.3,0.31,23,4.2,51.7,NorthSea,short,0
Troll,2017-09-01,1.1,1.1732266126635986,-0.07322661266359853,28.3,0.31,23,4.2,56.15,NorthSea,short,0
Troll,2019-04-01,1.8,2.068459257720062,-0.26845925772006196,28.3,0.31,23,4.2,71.23,NorthSea,short,0
Troll,2019-05-01,1.95,0.8410003184972563,1.1089996815027436,28.3,0.31,23,4.2,71.32,NorthSea,short,0
Troll,2019-06-01,2.2,1.2840912298453553,0.9159087701546449,28.3,0.31,23,4.2,64.22,NorthSea,short,0
Troll,2019-07-01,1.95,2.765522249829772,-0.8155222498297718,28.3,0.31,23,4.2,63.92,NorthSea,short,0
Troll,2019-08-01,1.4,3.749556206486477,-2.349556206486477,28.3,0.31,23,4.2,59.04,NorthSea,short,0
Troll,2019-09-01,1.45,2.8749583896799384,-1.4249583896799385,28.3,0.31,23,4.2,62.83,NorthSea,short,0
Troll,2019-10-01,2.25,2.441194815165579,-0.1911948151655789,28.3,0.31,23,4.2,59.71,NorthSea,short,0
Troll,2019-11-01,2.3,1.702054398474616,0.5979456015253839,28.3,0.31,23,4.2,63.21,NorthSea,short,0
Troll,2019-12-01,3.45,2.1101343653126197,1.3398656346873805,28.3,0.31,23,4.2,67.31,NorthSea,short,0
Troll,2020-01-01,3.45,2.280097509057588,1.169902490942412,28.3,0.31,23,4.2,63.65,NorthSea,short,0
Troll,2020-02-01,3.2,1.862864152695113,1.337135847304887,28.3,0.31,23,4.2,55.66,NorthSea,short,0
Troll,2020-03-01,3.1,-0.5363122108745062,3.6363122108745065,28.3,0.31,23,4.2,32.01,NorthSea,short,0
Troll,2020-04-01,0.85,-3.671083316320431,4.521083316320431,28.3,0.31,23,4.2,18.38,NorthSea,short,0
Troll,2020-05-01,-2.15,-0.28157029509376197,-1.868429704906238,28.3,0.31,23,4.2,29.38,NorthSea,short,0
Troll,2020-06-01,0.95,0.12385369047464492,0.8261463095253551,28.3,0.31,23,4.2,40.27,NorthSea,short,0
Troll,2020-07-01,1.15,0.3004446657932308,0.8495553342067691,28.3,0.31,23,4.2,43.24,NorthSea,short,0
Troll,2020-08-01,1.4,0.38553019647278164,1.0144698035272182,28.3,0.31,23,4.2,44.74,NorthSea,short,0
Troll,2020-09-01,0.8,1.2900320201862545,-0.49003202018625447,28.3,0.31,23,4.2,40.91,NorthSea,short,0
Troll,2020-10-01,0.45,1.0747052827317947,-0.6247052827317947,28.3,0.31,23,4.2,40.19,NorthSea,short,0
Troll,2020-11-01,0.65,1.3586207876809362,-0.7086207876809362,28.3,0.31,23,4.2,42.69,NorthSea,short,0
Troll,2020-12-01,0.7,0.9393145570662379,-0.23931455706623794,28.3,0.31,23,4.2,49.99,NorthSea,short,0
Troll,2021-01-01,0.7,2.0708474296629076,-1.3708474296629076,28.3,0.31,23,4.2,54.77,NorthSea,short,0
Troll,2021-02-01,0.55,0.8993215225525566,-0.34932152255255655,28.3,0.31,23,4.2,62.28,NorthSea,short,0
Troll,2021-03-01,1.05,1.3697441210988102,-0.3197441210988101,28.3,0.31,23,4.2,65.41,NorthSea,short,0
Troll,2021-04-01,0.75,1.9612803767371416,-1.2112803767371416,28.3,0.31,23,4.2,64.81,NorthSea,short,0
Troll,2021-05-01,0.9,1.9354494968675786,-1.0354494968675785,28.3,0.31,23,4.2,68.53,NorthSea,short,0
Troll,2021-06-01,0.95,3.986665596023793,-3.036665596023793,28.3,0.31,23,4.2,73.16,NorthSea,short,0
Troll,2021-07-01,0.85,3.0003459390927305,-2.1503459390927304,28.3,0.31,23,4.2,75.17,NorthSea,short,0
Troll,2021-08-01,1.55,3.021754465569853,-1.471754465569853,28.3,0.31,23,4.2,70.75,NorthSea,short,0
Troll,2021-09-01,1.1,2.549206034768713,-1.449206034768713,28.3,0.31,23,4.2,74.49,NorthSea,short,0
Troll,2021-10-01,0.9,2.3009850840340293,-1.4009850840340294,28.3,0.31,23,4.2,83.54,NorthSea,short,0
Troll,2021-11-01,1.35,2.717659757870874,-1.3676597578708738,28.3,0.31,23,4.2,81.05,NorthSea,short,0
Troll,2021-12-01,1.85,2.3128117696953225,-0.46281176969532245,28.3,0.31,23,4.2,74.17,NorthSea,short,0
Troll,2022-01-01,1.8,3.0490630390306155,-1.2490630390306154,28.3,0.31,23,4.2,86.51,NorthSea,short,0
Troll,2022-02-01,2.7,3.0250671662612048,-0.3250671662612046,28.3,0.31,23,4.2,97.13,NorthSea,short,0
Troll,2022-03-01,3.85,3.1796034518845375,0.6703965481154626,28.3,0.31,23,4.2,117.25,NorthSea,short,0
Troll,2022-04-01,5.5,6.039491499445548,-0.539491499445548,28.3,0.31,23,4.2,104.58,NorthSea,short,0
Troll,2022-05-01,3.9,6.733476294275123,-2.833476294275123,28.3,0.31,23,4.2,113.34,NorthSea,short,0
Troll,2022-06-01,5.3,3.3526088771568023,1.9473911228431975,28.3,0.31,23,4.2,122.71,NorthSea,short,0
Troll,2022-07-01,7.0,2.0962595995472486,4.903740400452751,28.3,0.31,23,4.2,111.93,NorthSea,short,0
Troll,2022-08-01,9.7,3.194487516170976,6.5055124838290235,28.3,0.31,23,4.2,100.45,NorthSea,short,0
Troll,2022-09-01,6.1,4.960886603329609,1.1391133966703908,28.3,0.31,23,4.2,89.76,NorthSea,short,0
Troll,2022-10-01,4.6,4.761365928766631,-0.16136592876663158,28.3,0.31,23,4.2,93.33,NorthSea,short,0
Troll,2022-11-01,5.1,2.174348579164295,2.9256514208357047,28.3,0.31,23,4.2,91.42,NorthSea,short,0
Troll,2022-12-01,5.35,2.7858174878928734,2.564182512107126,28.3,0.31,23,4.2,80.92,NorthSea,short,0
Troll,2023-01-01,5.0,0.8010762604523302,4.19892373954767,28.3,0.31,23,4.2,82.5,NorthSea,short,0
Troll,2023-02-01,4.15,1.0968427233616378,3.0531572766383626,28.3,0.31,23,4.2,82.59,NorthSea,short,0
Troll,2023-03-01,4.65,2.8378942753955285,1.8121057246044718,28.3,0.31,23,4.2,78.43,NorthSea,short,0
Troll,2023-04-01,2.75,2.8793587821658706,-0.1293587821658706,28.3,0.31,23,4.2,84.64,NorthSea,short,0
Troll,2023-05-01,3.85,3.589420554156271,0.26057944584372894,28.3,0.31,23,4.2,75.47,NorthSea,short,0
Troll,2023-06-01,3.35,3.143357228460702,0.20664277153929822,28.3,0.31,23,4.2,74.84,NorthSea,short,0
Troll,2023-07-01,2.65,3.800246545273095,-1.1502465452730952,28.3,0.31,23,4.2,80.11,NorthSea,short,0
Troll,2023-08-01,2.9,3.6618763845155136,-0.7618763845155136,28.3,0.31,23,4.2,86.15,NorthSea,short,0
Troll,2023-09-01,2.85,4.573809150117091,-1.723809150117091,28.3,0.31,23,4.2,93.72,NorthSea,short,0
Troll,2023-10-01,5.0,2.9027650147632373,2.0972349852367627,28.3,0.31,23,4.2,90.6,NorthSea,short,0
Troll,2023-11-01,5.45,2.2336927692477127,3.2163072307522875,28.3,0.31,23,4.2,82.94,NorthSea,short,0
Troll,2023-12-01,4.45,2.0928828516499585,2.3571171483500417,28.3,0.31,23,4.2,77.63,NorthSea,short,0
Troll,2024-01-01,3.45,0.9631757054216648,2.4868242945783354,28.3,0.31,23,4.2,80.12,NorthSea,short,0
Troll,2024-03-01,4.2,2.800987974970657,1.399012025029343,28.3,0.31,23,4.2,85.41,NorthSea,short,0
Troll,2024-04-01,2.2,3.0872113127647376,-0.8872113127647374,28.3,0.31,23,4.2,89.94,NorthSea,short,0
Volve,2012-04-01,-5.15339994430542,-2.1736964931511276,-2.9797034511542924,28.0,0.18,22,5.0,119.75,NorthSea,short,0
Volve,2012-06-01,-3.299999952316284,0.47445752396900875,-3.774457476285293,28.0,0.18,22,5.0,95.16,NorthSea,short,0
Volve,2012-07-01,-1.399999976158142,-1.2520313261449765,-0.14796865001316561,28.0,0.18,22,5.0,102.62,NorthSea,short,0
Volve,2012-08-01,-2.700000047683716,-3.468442899014966,0.7684428513312502,28.0,0.18,22,5.0,113.36,NorthSea,short,0
Volve,2013-02-01,-3.299999952316284,-6.2935250004453085,2.9935250481290243,28.0,0.18,22,5.0,116.05,NorthSea,short,0
WTI,2006-06-01,2.390000000000001,-5.116701596870486,7.506701596870487,39.6,0.24,12,1.5,68.56,NorthAmerica,short,1
WTI,2006-07-01,0.7399999999999949,-6.004782206948079,6.744782206948074,39.6,0.24,12,1.5,73.67,NorthAmerica,short,1
WTI,2006-08-01,-0.1899999999999977,-6.458167035137045,6.268167035137047,39.6,0.24,12,1.5,73.23,NorthAmerica,short,1
WTI,2006-09-01,1.8399999999999963,-4.88761924115115,6.727619241151146,39.6,0.24,12,1.5,61.96,NorthAmerica,short,1
WTI,2006-10-01,1.0799999999999983,-4.726639290916223,5.806639290916221,39.6,0.24,12,1.5,57.81,NorthAmerica,short,1
WTI,2006-11-01,0.3200000000000003,-5.468165878162612,5.788165878162612,39.6,0.24,12,1.5,58.76,NorthAmerica,short,1
WTI,2006-12-01,-0.509999999999998,-6.696473093498987,6.186473093498989,39.6,0.24,12,1.5,62.47,NorthAmerica,short,1
WTI,2007-01-01,0.8299999999999983,-4.768987222193049,5.598987222193047,39.6,0.24,12,1.5,53.68,NorthAmerica,short,1
WTI,2007-02-01,1.7199999999999989,-4.28525879476288,6.005258794762879,39.6,0.24,12,1.5,57.56,NorthAmerica,short,1
WTI,2007-03-01,-1.6099999999999994,-5.422606391386298,3.812606391386298,39.6,0.24,12,1.5,62.05,NorthAmerica,short,1
WTI,2007-04-01,-3.509999999999998,-6.245837458412256,2.7358374584122576,39.6,0.24,12,1.5,67.49,NorthAmerica,short,1
WTI,2007-05-01,-3.749999999999993,-5.8351512476636245,2.0851512476636316,39.6,0.24,12,1.5,67.21,NorthAmerica,short,1
WTI,2007-06-01,-3.5600000000000023,-7.046278230687603,3.486278230687601,39.6,0.24,12,1.5,71.05,NorthAmerica,short,1
WTI,2007-07-01,-2.8100000000000023,-6.738363180765344,3.9283631807653414,39.6,0.24,12,1.5,76.93,NorthAmerica,short,1
WTI,2007-08-01,1.5999999999999943,-4.218162702413055,5.81816270241305,39.6,0.24,12,1.5,70.76,NorthAmerica,short,1
WTI,2007-09-01,2.75,-5.173772037332835,7.923772037332835,39.6,0.24,12,1.5,77.17,NorthAmerica,short,1
WTI,2007-10-01,3.4599999999999937,-5.408894690744601,8.868894690744595,39.6,0.24,12,1.5,82.34,NorthAmerica,short,1
WTI,2007-11-01,2.359999999999999,-6.037788236048954,8.397788236048953,39.6,0.24,12,1.5,92.41,NorthAmerica,short,1
WTI,2007-12-01,0.7599999999999909,-5.350249712001471,6.110249712001462,39.6,0.24,12,1.5,90.93,NorthAmerica,short,1
WTI,2008-01-01,0.789999999999992,-2.8251353505034764,3.6151353505034685,39.6,0.24,12,1.5,92.18,NorthAmerica,short,1
WTI,2008-02-01,0.4000000000000057,-2.421566960230149,2.8215669602301547,39.6,0.24,12,1.5,94.99,NorthAmerica,short,1
WTI,2008-03-01,1.8100000000000025,-4.027484110114308,5.8374841101143105,39.6,0.24,12,1.5,103.64,NorthAmerica,short,1
WTI,2008-04-01,3.510000000000005,-2.4880894347532116,5.998089434753217,39.6,0.24,12,1.5,109.07,NorthAmerica,short,1
WTI,2008-05-01,2.6000000000000085,-2.371132283774232,4.97113228377424,39.6,0.24,12,1.5,122.8,NorthAmerica,short,1
WTI,2008-06-01,1.5600000000000025,-2.440528698327319,4.000528698327321,39.6,0.24,12,1.5,132.32,NorthAmerica,short,1
WTI,2008-07-01,0.6500000000000057,-2.135138611312126,2.7851386113121315,39.6,0.24,12,1.5,132.72,NorthAmerica,short,1
WTI,2008-08-01,3.430000000000007,-0.4371423539386319,3.8671423539386387,39.6,0.24,12,1.5,113.24,NorthAmerica,short,1
WTI,2008-09-01,6.8799999999999955,-0.33879834901599537,7.218798349015991,39.6,0.24,12,1.5,97.23,NorthAmerica,short,1
WTI,2008-10-01,5.030000000000001,-1.0129541853499848,6.042954185349986,39.6,0.24,12,1.5,71.58,NorthAmerica,short,1
WTI,2008-11-01,4.859999999999999,-2.284329021879967,7.144329021879966,39.6,0.24,12,1.5,52.45,NorthAmerica,short,1
WTI,2008-12-01,1.1699999999999946,-1.272572932192464,2.4425729321924585,39.6,0.24,12,1.5,39.95,NorthAmerica,short,1
WTI,2009-01-01,-1.7299999999999969,-0.6621529623115778,-1.067847037688419,39.6,0.24,12,1.5,43.44,NorthAmerica,short,1
