year,hub_low_p50_kboed,hub_base_p10_kboed,hub_base_p50_kboed,hub_base_p90_kboed,hub_high_p50_kboed,agg_p10_kboed,agg_p50_kboed,agg_p90_kboed
2043.9166666666667,0.0,0.0,0.0,0.0,13.33880451013196,0.0,0.0,0.0
2044.0,0.0,0.0,0.0,0.0,13.106027373179117,0.0,0.0,0.0
2044.0833333333333,0.0,0.0,0.0,0.0,12.87302522834274,0.0,0.0,0.0
2044.1666666666667,0.0,0.0,0.0,0.0,12.649225852994558,0.0,0.0,0.0
2044.25,0.0,0.0,0.0,0.0,12.425638487551465,0.0,0.0,0.0
2044.3333333333333,0.0,0.0,0.0,0.0,12.210926253833604,0.0,0.0,0.0
2044.4166666666667,0.0,0.0,0.0,0.0,12.002462260541344,0.0,0.0,0.0
2044.5,0.0,0.0,0.0,0.0,11.795058250352994,0.0,0.0,0.0
2044.5833333333333,0.0,0.0,0.0,0.0,11.59296542987455,0.0,0.0,0.0
2044.6666666666667,0.0,0.0,0.0,0.0,11.396871865493434,0.0,0.0,0.0
